video_link,criador,descricao,likes,comentarios,visualizacoes,data_publicacao,musica,patrocinado,anuncio,tiktok_shop,business_account,link_externo,conta_oficial,hashtags,timestamp,status
https://www.tiktok.com/@l1ly.multz/video/7626077936247999766,l1ly.multz,i actually kinda love this #elenagilbert @🫐 #tumblraesthetic #thevampirediaries #2016 #edit ,285,30.0,0.0,2026-6-79,,False,False,False,False,False,False,"['elenagilbert', 'tumblraesthetic', 'thevampirediaries', '2016', 'edit']",2026-04-10 04:27:58,done
https://www.tiktok.com/@szstar_xoxo/video/7575973620439158047,szstar_xoxo,"2016 𝖘𝖚𝖒𝖒𝖊𝖗 🥥🌴🌺🍍🌸| 
#2016vibes #gif #moodboard #edit #tumblraesthetic ",1172,28.0,0.0,2025-11-23,,False,False,False,False,False,False,"['2016vibes', 'gif', 'moodboard', 'edit', 'tumblraesthetic']",2026-04-10 04:28:06,done
https://www.tiktok.com/@curlychaos.tv/video/7593721391510244629,curlychaos.tv,the video is a joke we r just rage baiting #jeddah #2016 #trio #dance #viral ,23800,528.0,0.0,2026-6-79,,False,False,False,False,False,False,"['jeddah', '2016', 'trio', 'dance', 'viral']",2026-04-10 04:28:13,done
https://www.tiktok.com/@isbigphiie/video/7596507911342279954,isbigphiie,volta com essa estética apple 😭#fyp #2016vibes #iphone6 #swag #foryoupage ,5014,71.0,0.0,2026-6-79,,False,False,False,False,False,False,"['fyp', '2016vibes', 'iphone6', 'swag', 'foryoupage']",2026-04-10 04:28:20,done
https://www.tiktok.com/@sommerray/video/7595809121790627103,sommerray,"2016🫶🏻 who remembers this video?
#summer16 ",20800,92.0,0.0,2026-6-79,,False,False,False,False,False,False,['summer16'],2026-04-10 04:28:26,done
https://www.tiktok.com/@minnytz/video/7620210454027160853,minnytz,"2016 kdramas just hit different… #2016 #kdrama #trend #aesthetic #dorama sc: wookscenes, asians.scp & kdscnepacks ",229800,574.0,0.0,2026-6-79,,False,False,False,False,False,False,"['2016', 'kdrama', 'trend', 'aesthetic', 'dorama']",2026-04-10 04:28:31,done
https://www.tiktok.com/@frizzonx/video/7592942055085640991,frizzonx,What a day to be alive #2016 #2026 #aesthetic #nostalgia #fyp ,3800000,8652.0,0.0,2026-6-79,,False,False,False,False,False,False,"['2016', '2026', 'aesthetic', 'nostalgia', 'fyp']",2026-04-10 04:28:40,done
https://www.tiktok.com/@h3avenlyh0ney/video/7590892500055788831,h3avenlyh0ney,2026 is the new 2016 #2016 #tumblraesthetic #tumblr2016 #tumblrgirl #2026is2016 ,7816,69.0,0.0,2026-6-79,,False,False,False,False,False,False,"['2016', 'tumblraesthetic', 'tumblr2016', 'tumblrgirl', '2026is2016']",2026-04-10 04:28:50,done
https://www.tiktok.com/@sukilullaby/video/7508934236489977144,sukilullaby,"suki 2016 tumblr aesthetic 

#sukiwaterhouse #edit ",186,2.0,0.0,2025-5-26,,False,False,False,False,False,False,"['sukiwaterhouse', 'edit']",2026-04-10 04:28:59,done
https://www.tiktok.com/@aryanna.picart/video/7591258433874103607,aryanna.picart,Def bringing in the 2016 vibes #2016 #aesthetic #pretty #suprise #fyp ,33900,180.0,0.0,2026-6-79,,False,False,False,False,False,False,"['2016', 'aesthetic', 'pretty', 'suprise', 'fyp']",2026-04-10 04:29:05,done
